GISJOIN,sand_mean
G4700030,14.998783111572266
G4950295,39.98652267456055
G2400010,33.29486083984375
G1801310,64.51930236816406
G1801530,23.112104415893555
G1301290,24.462417602539062
G2901770,16.36142349243164
G2900250,18.78941535949707
G1300730,54.03877639770508
G1302890,69.78247833251953
G4201010,20.666357040405273
G5000190,41.516944885253906
G2101110,14.90019416809082
G0500150,23.594615936279297
G1302630,58.34539031982422
G4200170,21.34773826599121
G4800910,26.753829956054688
G4200890,33.245967864990234
G3600130,21.50345230102539
G3701390,47.57811737060547
G4850000,37.307193756103516
G3600530,24.75506019592285
G1300090,56.31374740600586
G2800550,24.261808395385742
G5101070,28.68701934814453
G2500070,77.08830261230469
G3900490,16.631956100463867
G1300510,53.98374557495117
G2601510,49.41643524169922
G0100830,15.772228240966797
G1900510,27.25752830505371
G1701390,14.859086036682129
G1302610,70.17476654052734
G4700790,27.91480255126953
G5101437,26.5651912689209
G2200490,51.89353561401367
G4700150,15.701875686645508
G5501390,51.43138122558594
G1700970,17.336267471313477
G2200670,18.085397720336914
G4950115,41.73221206665039
G5501110,40.45232391357422
G1800250,18.888158798217773
G3600730,27.47774314880371
G4700770,33.81698989868164
G3900150,16.25909996032715
G2500010,82.40677642822266
G1800590,17.275856018066406
G2400310,30.12247085571289
G1900310,15.847921371459961
G4700510,24.213720321655273
G2801010,42.53300857543945
G2100750,20.169403076171875
G1701770,17.184829711914062
G2800670,50.322303771972656
G2801610,28.25350570678711
G2800190,32.93745040893555
G3901030,17.441057205200195
G3600810,57.65623474121094
G2101130,13.269180297851562
G1901010,20.010021209716797
